4.164121662260008780e-03,1.383299923230516502e-02
7.189300255602559114e-03,8.043676305086256209e-03
5.011404505031257818e-03,1.631601404428527358e-02
2.226025148765790451e-03,2.486353319889453642e-03
7.856844550363957513e-03,1.600623601845418964e-02
8.209122705632846545e-03,7.780170778500625391e-03
2.901482361395488988e-03,1.161873140663522048e-02
1.796552586378732984e-03,9.640067544429064758e-03
3.207798905523159046e-03,6.750612223547353824e-03
3.812839241882625199e-03,2.205963988204577651e-03
5.565209019359546733e-03,1.051048436944391519e-02
1.005176024791778209e-03,1.618918913553439587e-02
